Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,Product ID,Category,Sub_Category,Product,Quantity,Sales,Discount,Profit
135,CA-2016-145583,13-10-16,19-10-16,Standard Class,LC-16885,Lena Creighton,Consumer,Malaysia,Selangor,OFF-PA-10001736,Living Room,LG,Air Conditioner,1,35.44,0,16.6568
136,CA-2016-145583,13-10-16,19-10-16,Standard Class,LC-16885,Lena Creighton,Consumer,Malaysia,Selangor,OFF-AR-10001149,Living Room,LG,Wall Fan,4,11.52,0,3.456
137,CA-2016-145583,13-10-16,19-10-16,Standard Class,LC-16885,Lena Creighton,Consumer,Malaysia,Selangor,OFF-FA-10002988,Living Room,Sharp,Vacuum Cleaner,2,4.02,0,1.9698
138,CA-2016-145583,13-10-16,19-10-16,Standard Class,LC-16885,Lena Creighton,Consumer,Malaysia,Selangor,OFF-BI-10004781,Living Room,Sharp,Ceiling Fan,3,76.176,0.2,26.6616
139,CA-2016-145583,13-10-16,19-10-16,Standard Class,LC-16885,Lena Creighton,Consumer,Malaysia,Selangor,OFF-SU-10001218,Living Room,Samsung,Wall Fan,6,65.88,0,18.4464
140,CA-2016-145583,13-10-16,19-10-16,Standard Class,LC-16885,Lena Creighton,Consumer,Malaysia,Selangor,FUR-FU-10001706,Kitchen ,Samsung,null,14,43.12,0,20.6976
141,CA-2016-110366,05-09-16,07-09-16,Second Class,JD-15895,Jonathan Doherty,Corporate,Malaysia,Selangor,FUR-FU-10004848,Kitchen ,Samsung,Stove,2,82.8,0.2,10.35
142,CA-2017-106180,18-09-17,23-09-17,Standard Class,SH-19975,Sally Hughsby,Corporate,Malaysia,Selangor,OFF-AR-10000940,Living Room,LG,Ceiling Fan,3,8.82,0,2.3814
143,CA-2017-106180,18-09-17,23-09-17,Standard Class,SH-19975,Sally Hughsby,Corporate,Malaysia,Selangor,OFF-EN-10004030,Living Room,Sharp ,Ceiling Fan,3,10.86,0,5.1042
144,CA-2017-106180,18-09-17,23-09-17,Standard Class,SH-19975,Sally Hughsby,Corporate,Malaysia,Selangor,OFF-PA-10004327,Living Room,LG,Ceiling Fan,3,143.7,0,68.976
145,CA-2017-155376,22-12-17,27-12-17,Standard Class,SG-20080,Sandra Glassco,Consumer,Malaysia,Negeri Sembilan,OFF-AP-10001058,Living Room,Samsung,Ceiling Fan,3,839.43,0,218.2518
146,CA-2019-110744,07-09-19,12-09-19,Standard Class,HA-14920,Helen Andreada,Consumer,Malaysia,Selangor,OFF-ST-10003656,Living Room,Toshiba,TV_75(INCHES),7,671.93,0,20.1579
147,CA-2018-110072,22-10-18,28-10-18,Standard Class,MG-17680,Maureen Gastineau,Home Office,Malaysia,Selangor,FUR-FU-10000521,Kitchen ,Samsung,Refrigerator,4,93.888,0.2,12.9096
148,CA-2016-114489,05-12-16,09-12-16,Standard Class,JE-16165,Justin Ellison,Corporate,Malaysia,Selangor,TEC-PH-10000215,Bathroom ,Toshiba,Water Heater,11,384.45,0,103.8015
149,CA-2016-114489,05-12-16,09-12-16,Standard Class,JE-16165,Justin Ellison,Corporate,Malaysia,Selangor,TEC-PH-10001448,Bathroom ,Toshiba,Water Heater,3,149.97,0,5.9988
150,CA-2016-114489,05-12-16,09-12-16,Standard Class,JE-16165,Justin Ellison,Corporate,Malaysia,Selangor,FUR-CH-10000454,Kitchen ,Panasonic,Sandwich Maker,8,1951.84,0,585.552
151,CA-2016-114489,05-12-16,09-12-16,Standard Class,JE-16165,Justin Ellison,Corporate,Malaysia,Selangor,OFF-BI-10002735,Living Room,Sharp,TV_50(INCHES),5,171.55,0,80.6285
152,CA-2016-158834,13-03-16,16-03-16,First Class,TW-21025,Tamara Willingham,Home Office,Malaysia,Selangor,OFF-AP-10000326,Living Room,Samsung,TV_50(INCHES),5,157.92,0.2,17.766
153,CA-2016-158834,13-03-16,16-03-16,First Class,TW-21025,Tamara Willingham,Home Office,Malaysia,Selangor,TEC-PH-10001254,Bathroom ,Toshiba,Water Heater,2,203.184,0.2,15.2388
154,CA-2019-124919,31-05-19,02-06-19,First Class,SP-20650,Stephanie Phelps,Corporate,Malaysia,Selangor,OFF-PA-10001950,Living Room,LG,TV_75(INCHES),7,58.38,0,26.271
155,CA-2019-124919,31-05-19,02-06-19,First Class,SP-20650,Stephanie Phelps,Corporate,Malaysia,Selangor,OFF-PA-10002254,Living Room,LG,Wall Fan,4,105.52,0,48.5392
156,CA-2019-124919,31-05-19,02-06-19,First Class,SP-20650,Stephanie Phelps,Corporate,Malaysia,Selangor,OFF-ST-10001590,Living Room,Toshiba,Wall Fan,6,80.88,0,21.0288
157,CA-2019-118948,28-05-19,03-06-19,Standard Class,NK-18490,Neil Knudson,Home Office,Malaysia,Selangor,OFF-AR-10001547,Living Room,LG,Ceiling Fan,3,6.63,0,1.7901
158,CA-2018-104269,01-03-18,06-03-18,Second Class,DB-13060,Dave Brooks,Consumer,Malaysia,Selangor,FUR-CH-10004063,Kitchen ,Panasonic,Stove,2,457.568,0.2,51.4764
159,CA-2016-114104,20-11-16,24-11-16,Standard Class,NP-18670,Nora Paige,Consumer,Malaysia,Negeri Sembilan,OFF-LA-10002475,Living Room,Panasonic,Vacuum Cleaner,2,14.62,0,6.8714
160,CA-2016-114104,20-11-16,24-11-16,Standard Class,NP-18670,Nora Paige,Consumer,Malaysia,Negeri Sembilan,TEC-PH-10004536,Bathroom ,Toshiba,Water Heater,7,944.93,0,236.2325
161,CA-2016-162733,11-05-16,12-05-16,First Class,TT-21070,Ted Trevino,Consumer,Malaysia,Selangor,OFF-PA-10002751,Living Room,LG,Air Conditioner,1,5.98,0,2.691
162,CA-2019-119697,28-12-19,31-12-19,Second Class,EM-13960,Eric Murdock,Consumer,Malaysia,Selangor,TEC-AC-10003657,Bathroom ,Hitachi,Water Heater,2,54.384,0.2,1.3596
163,CA-2016-154508,16-11-16,20-11-16,Standard Class,RD-19900,Ruben DLGt,Consumer,Malaysia,Pahang,OFF-EN-10001990,Living Room,Sharp ,TV_50(INCHES),5,28.4,0,13.348
164,CA-2016-113817,07-11-16,11-11-16,Standard Class,MJ-17740,Max Jones,Consumer,Malaysia,Selangor,OFF-BI-10004002,Living Room,Sharp,Vacuum Cleaner,2,27.68,0.2,9.688
165,CA-2018-139892,08-09-18,12-09-18,Standard Class,BM-11140,Becky MLGin,Consumer,Malaysia,Selangor,OFF-AR-10004441,Living Room,LG,Ceiling Fan,3,9.936,0.2,2.7324
166,CA-2018-139892,08-09-18,12-09-18,Standard Class,BM-11140,Becky MLGin,Consumer,Malaysia,Selangor,TEC-MA-10000822,Bathroom ,Toshiba,Water Heater,8,8159.952,0.4,-1359.992
167,CA-2018-139892,08-09-18,12-09-18,Standard Class,BM-11140,Becky MLGin,Consumer,Malaysia,Selangor,OFF-ST-10000991,Living Room,Toshiba,Ceiling Fan,3,275.928,0.2,-58.6347
168,CA-2018-139892,08-09-18,12-09-18,Standard Class,BM-11140,Becky MLGin,Consumer,Malaysia,Selangor,FUR-CH-10004287,Kitchen ,Panasonic,Water Dispenser,9,1740.06,0.3,-24.858
169,CA-2018-139892,08-09-18,12-09-18,Standard Class,BM-11140,Becky MLGin,Consumer,Malaysia,Selangor,OFF-AR-10002656,Living Room,LG,Wall Fan,6,32.064,0.2,6.8136
170,CA-2018-139892,08-09-18,12-09-18,Standard Class,BM-11140,Becky MLGin,Consumer,Malaysia,Selangor,OFF-AP-10002518,Living Room,Samsung,TV_50(INCHES),5,177.98,0.8,-453.849
171,CA-2018-139892,08-09-18,12-09-18,Standard Class,BM-11140,Becky MLGin,Consumer,Malaysia,Selangor,TEC-PH-10003931,Bathroom ,Toshiba,Water Heater,3,143.976,0.2,8.9985
172,CA-2018-118962,05-08-18,09-08-18,Standard Class,CS-12130,Chad Sievert,Consumer,Malaysia,Selangor,OFF-PA-10000659,Living Room,LG,Ceiling Fan,3,20.94,0,9.8418
173,CA-2018-118962,05-08-18,09-08-18,Standard Class,CS-12130,Chad Sievert,Consumer,Malaysia,Selangor,OFF-PA-10001144,Living Room,LG,Vacuum Cleaner,2,110.96,0,53.2608
174,CA-2018-118962,05-08-18,09-08-18,Standard Class,CS-12130,Chad Sievert,Consumer,Malaysia,Selangor,FUR-CH-10003817,Kitchen ,Panasonic,Microwave Oven,7,340.144,0.2,21.259
175,US-2018-100853,14-09-18,19-09-18,Standard Class,JB-15400,Jennifer Braxton,Corporate,Malaysia,Selangor,OFF-AP-10000891,Living Room,Samsung,Vacuum Cleaner,2,52.448,0.8,-131.12
176,US-2018-100853,14-09-18,19-09-18,Standard Class,JB-15400,Jennifer Braxton,Corporate,Malaysia,Selangor,OFF-LA-10003148,Living Room,Panasonic,Wall Fan,4,20.16,0.2,6.552
177,US-2017-152366,21-04-17,25-04-17,Second Class,SJ-20500,Shirley Jackson,Consumer,Malaysia,Selangor,OFF-AP-10002684,Living Room,Samsung,Wall Fan,4,97.264,0.8,-243.16
178,US-2019-101511,21-11-19,23-11-19,Second Class,JE-15745,Joel Eaton,Consumer,Malaysia,Selangor,FUR-CH-10004698,Kitchen ,Panasonic,Microwave Oven,7,396.802,0.3,-11.3372
179,US-2019-101511,21-11-19,23-11-19,Second Class,JE-15745,Joel Eaton,Consumer,Malaysia,Selangor,OFF-SU-10002189,Living Room,Samsung,TV_50(INCHES),5,15.88,0.2,-3.7715
180,CA-2019-137225,15-12-19,19-12-19,Standard Class,JK-15640,Jim Kriz,Home Office,Malaysia,Melaka,OFF-AR-10001940,Living Room,LG,Air Conditioner,1,3.28,0,1.4104
181,CA-2018-166191,05-12-18,09-12-18,Second Class,DK-13150,David Kendrick,Corporate,Malaysia,Selangor,OFF-ST-10003455,Living Room,Toshiba,Vacuum Cleaner,2,24.816,0.2,1.8612
182,CA-2018-166191,05-12-18,09-12-18,Second Class,DK-13150,David Kendrick,Corporate,Malaysia,Selangor,TEC-AC-10004659,Bathroom ,Hitachi,Water Heater,7,408.744,0.2,76.6395
183,CA-2018-158274,19-11-18,24-11-18,Second Class,RM-19675,Robert Marley,Home Office,Malaysia,Perak,TEC-PH-10003273,Bathroom ,Toshiba,Water Heater,4,503.96,0,131.0296
184,CA-2018-158274,19-11-18,24-11-18,Second Class,RM-19675,Robert Marley,Home Office,Malaysia,Perak,TEC-PH-10004896,Bathroom ,Toshiba,Water Heater,5,149.95,0,41.986
185,CA-2018-158274,19-11-18,24-11-18,Second Class,RM-19675,Robert Marley,Home Office,Malaysia,Perak,TEC-AC-10002345,Bathroom ,Hitachi,Water Heater,2,29,0,7.25
186,CA-2016-105018,28-11-16,02-12-16,Standard Class,SK-19990,Sally Knutson,Consumer,Malaysia,Johor,OFF-BI-10001890,Living Room,Sharp,Vacuum Cleaner,2,7.16,0,3.4368
187,CA-2018-123260,26-08-18,30-08-18,Standard Class,FM-14290,Frank Merwin,Home Office,Malaysia,Selangor,TEC-AC-10002323,Bathroom ,Hitachi,Water Heater,8,176.8,0,22.984
188,CA-2016-157000,16-07-16,22-07-16,Standard Class,AM-10360,Alice McCLGhy,Corporate,Malaysia,Selangor,OFF-ST-10001328,Living Room,Toshiba,Ceiling Fan,3,37.224,0.2,3.7224
189,CA-2016-157000,16-07-16,22-07-16,Standard Class,AM-10360,Alice McCLGhy,Corporate,Malaysia,Selangor,OFF-PA-10001950,Living Room,LG,Ceiling Fan,3,20.016,0.2,6.255
190,CA-2019-102281,12-10-19,14-10-19,First Class,MP-17470,Mark Packer,Home Office,Malaysia,Melaka,FUR-BO-10002613,Kitchen ,LG,Refrigerator,4,899.136,0.2,112.392
191,CA-2019-102281,12-10-19,14-10-19,First Class,MP-17470,Mark Packer,Home Office,Malaysia,Melaka,TEC-PH-10001552,Bathroom ,Toshiba,Water Heater,6,71.76,0,20.0928
192,CA-2019-102281,12-10-19,14-10-19,First Class,MP-17470,Mark Packer,Home Office,Malaysia,Melaka,OFF-PA-10000061,Living Room,LG,TV_60(INCHES),8,51.84,0,24.8832
193,CA-2019-102281,12-10-19,14-10-19,First Class,MP-17470,Mark Packer,Home Office,Malaysia,Melaka,FUR-BO-10002545,Kitchen ,LG,Stove,3,626.352,0.2,46.9764
194,CA-2019-102281,12-10-19,14-10-19,First Class,MP-17470,Mark Packer,Home Office,Malaysia,Melaka,OFF-AR-10003514,Living Room,LG,TV_50(INCHES),5,19.9,0,6.567
195,CA-2019-131457,31-10-19,06-11-19,Standard Class,MZ-17515,Mary Zewe,Corporate,Malaysia,Selangor,OFF-EN-10001509,Living Room,Sharp ,TV_75(INCHES),7,14.28,0,6.7116
196,CA-2018-140004,21-03-18,25-03-18,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,OFF-AR-10004685,Living Room,LG,Vacuum Cleaner,2,7.408,0.2,1.2038
197,CA-2018-140004,21-03-18,25-03-18,Standard Class,CB-12025,Cassandra Brandow,Consumer,Malaysia,Selangor,OFF-AR-10004027,Living Room,LG,Ceiling Fan,3,6.048,0.2,1.5876
198,CA-2017-107720,06-11-17,13-11-17,Standard Class,VM-21685,Valerie Samsungtchum,Home Office,Malaysia,Selangor,OFF-ST-10001414,Living Room,Toshiba,Ceiling Fan,3,46.26,0,12.0276
199,US-2017-124303,06-07-17,13-07-17,Standard Class,FH-14365,Fred Hopkins,Corporate,Malaysia,Selangor,OFF-BI-10000343,Living Room,Sharp,Vacuum Cleaner,2,2.946,0.7,-2.2586
200,US-2017-124303,06-07-17,13-07-17,Standard Class,FH-14365,Fred Hopkins,Corporate,Malaysia,Selangor,OFF-PA-10002749,Living Room,LG,Ceiling Fan,3,16.056,0.2,5.8203
201,CA-2017-105074,24-06-17,29-06-17,Standard Class,MB-17305,Maria Bertelson,Consumer,Malaysia,Selangor,OFF-PA-10002666,Living Room,LG,Ceiling Fan,3,21.744,0.2,6.795
202,CA-2018-133690,03-08-18,05-08-18,First Class,BS-11755,Bruce StewLG,Consumer,Malaysia,Selangor,FUR-TA-10004289,Kitchen ,Meck,Stove,2,218.75,0.5,-161.875
203,CA-2018-133690,03-08-18,05-08-18,First Class,BS-11755,Bruce StewLG,Consumer,Malaysia,Selangor,OFF-AP-10003622,Living Room,Samsung,Air Conditioner,1,2.6,0.2,0.2925
204,US-2017-116701,17-12-17,21-12-17,Second Class,LC-17140,Logan Currie,Consumer,Malaysia,Selangor,OFF-AP-10003217,Living Room,Samsung,Vacuum Cleaner,2,66.284,0.8,-178.9668
205,CA-2017-126382,03-06-17,07-06-17,Standard Class,HK-14890,Heather Kirkland,Corporate,Malaysia,Selangor,FUR-FU-10002960,Kitchen ,Samsung,Microwave Oven,7,35.168,0.2,9.6712
206,CA-2017-108329,09-12-17,14-12-17,Standard Class,LE-16810,Laurel Elliston,Consumer,Malaysia,Selangor,TEC-PH-10001918,Bathroom ,Toshiba,Water Heater,4,444.768,0.2,44.4768
207,CA-2017-135860,01-12-17,07-12-17,Standard Class,JH-15985,Joseph Holt,Consumer,Malaysia,Selangor,OFF-ST-10000642,Living Room,Toshiba,Wall Fan,4,83.92,0,5.8744
208,CA-2017-135860,01-12-17,07-12-17,Standard Class,JH-15985,Joseph Holt,Consumer,Malaysia,Selangor,TEC-PH-10001700,Bathroom ,Toshiba,Water Heater,2,131.98,0,35.6346
209,CA-2017-135860,01-12-17,07-12-17,Standard Class,JH-15985,Joseph Holt,Consumer,Malaysia,Selangor,OFF-BI-10003274,Living Room,Sharp,Wall Fan,4,15.92,0,7.4824
210,CA-2017-135860,01-12-17,07-12-17,Standard Class,JH-15985,Joseph Holt,Consumer,Malaysia,Selangor,OFF-FA-10000134,Living Room,Sharp,Ceiling Fan,9,52.29,0,16.2099
211,CA-2017-135860,01-12-17,07-12-17,Standard Class,JH-15985,Joseph Holt,Consumer,Malaysia,Selangor,OFF-ST-10001522,Living Room,Toshiba,Air Conditioner,1,91.99,0,3.6796
212,CA-2019-101007,09-02-19,13-02-19,Second Class,MS-17980,Samsungchael StewLG,Corporate,Malaysia,Selangor,TEC-AC-10001266,Bathroom ,Hitachi,Water Heater,2,20.8,0.2,6.5
213,CA-2019-146262,02-01-19,09-01-19,Standard Class,VW-21775,Victoria Wilson,Corporate,Malaysia,Selangor,OFF-LA-10004544,Living Room,Panasonic,Vacuum Cleaner,2,23.68,0.2,8.88
214,CA-2019-146262,02-01-19,09-01-19,Standard Class,VW-21775,Victoria Wilson,Corporate,Malaysia,Selangor,FUR-BO-10004695,Kitchen ,LG,Chimney Wood,5,452.45,0.5,-244.323
215,CA-2019-146262,02-01-19,09-01-19,Standard Class,VW-21775,Victoria Wilson,Corporate,Malaysia,Selangor,TEC-PH-10002844,Bathroom ,Toshiba,Water Heater,3,62.982,0.4,-14.6958
216,CA-2019-146262,02-01-19,09-01-19,Standard Class,VW-21775,Victoria Wilson,Corporate,Malaysia,Selangor,TEC-MA-10000864,Bathroom ,Toshiba,Water Heater,9,1188,0.7,-950.4
217,CA-2019-146262,02-01-19,09-01-19,Standard Class,VW-21775,Victoria Wilson,Corporate,Malaysia,Selangor,TEC-AC-10000109,Bathroom ,Hitachi,Water Heater,2,89.584,0.2,4.4792
218,CA-2016-130162,28-10-16,01-11-16,Standard Class,JH-15910,Jonathan Howell,Consumer,Malaysia,Selangor,OFF-ST-10001328,Living Room,Toshiba,Wall Fan,6,93.06,0,26.0568
219,CA-2016-130162,28-10-16,01-11-16,Standard Class,JH-15910,Jonathan Howell,Consumer,Malaysia,Selangor,TEC-PH-10002563,Bathroom ,Toshiba,Water Heater,3,302.376,0.2,22.6782
220,CA-2019-169397,24-12-19,27-12-19,First Class,JB-15925,Joni Blumstein,Consumer,Malaysia,Selangor,OFF-FA-10000585,Living Room,Sharp,Vacuum Cleaner,2,5.584,0.2,1.8148
221,CA-2019-169397,24-12-19,27-12-19,First Class,JB-15925,Joni Blumstein,Consumer,Malaysia,Selangor,OFF-PA-10004000,Living Room,LG,Wall Fan,6,22.704,0.2,8.2302
222,CA-2019-169397,24-12-19,27-12-19,First Class,JB-15925,Joni Blumstein,Consumer,Malaysia,Selangor,OFF-BI-10002852,Living Room,Sharp,Wall Fan,4,19.776,0.7,-13.8432
223,CA-2019-169397,24-12-19,27-12-19,First Class,JB-15925,Joni Blumstein,Consumer,Malaysia,Selangor,FUR-FU-10000087,Kitchen ,Samsung,Refrigerator,4,72.704,0.2,19.0848
224,CA-2019-169397,24-12-19,27-12-19,First Class,JB-15925,Joni Blumstein,Consumer,Malaysia,Selangor,TEC-MA-10001148,Bathroom ,Toshiba,Water Heater,4,479.988,0.7,-383.9904
225,CA-2019-169397,24-12-19,27-12-19,First Class,JB-15925,Joni Blumstein,Consumer,Malaysia,Selangor,OFF-AR-10001958,Living Room,LG,Vacuum Cleaner,2,27.168,0.2,2.7168
226,CA-2019-163055,09-08-19,16-08-19,Standard Class,DS-13180,David SSamsungth,Corporate,Malaysia,Selangor,OFF-AR-10001026,Living Room,LG,Air Conditioner,1,2.2,0,0.968
227,CA-2019-163055,09-08-19,16-08-19,Standard Class,DS-13180,David SSamsungth,Corporate,Malaysia,Selangor,FUR-TA-10003748,Kitchen ,Meck,Chimney Wood,5,622.45,0,136.939
228,CA-2019-163055,09-08-19,16-08-19,Standard Class,DS-13180,David SSamsungth,Corporate,Malaysia,Selangor,OFF-ST-10002485,Living Room,Toshiba,Air Conditioner,1,21.98,0,0.2198
229,US-2019-145436,28-02-19,04-03-19,Standard Class,VD-21670,Valerie DoSamsungnguez,Consumer,Malaysia,Selangor,FUR-CH-10004860,Kitchen ,Panasonic,Stove,2,161.568,0.2,-28.2744
230,US-2019-145436,28-02-19,04-03-19,Standard Class,VD-21670,Valerie DoSamsungnguez,Consumer,Malaysia,Selangor,FUR-CH-10004477,Kitchen ,Panasonic,Sandwich Maker,8,389.696,0.2,43.8408
231,US-2018-156216,13-09-18,17-09-18,Standard Class,EA-14035,Erin Ashbrook,Corporate,Malaysia,Selangor,OFF-BI-10001679,Living Room,Sharp,TV_75(INCHES),7,18.648,0.7,-12.432
232,US-2017-100930,07-04-17,12-04-17,Standard Class,CS-12400,Christopher Schild,Home Office,Malaysia,Selangor,FUR-TA-10001705,Kitchen ,Meck,Stove,2,233.86,0.45,-102.048
233,US-2017-100930,07-04-17,12-04-17,Standard Class,CS-12400,Christopher Schild,Home Office,Malaysia,Selangor,FUR-TA-10003473,Kitchen ,Meck,Stove,3,620.6145,0.45,-248.2458
234,US-2017-100930,07-04-17,12-04-17,Standard Class,CS-12400,Christopher Schild,Home Office,Malaysia,Selangor,OFF-BI-10001679,Living Room,Sharp,Vacuum Cleaner,2,5.328,0.7,-3.552
235,US-2017-100930,07-04-17,12-04-17,Standard Class,CS-12400,Christopher Schild,Home Office,Malaysia,Selangor,FUR-FU-10004017,Kitchen ,Samsung,Stove,3,258.072,0.2,0
236,US-2017-100930,07-04-17,12-04-17,Standard Class,CS-12400,Christopher Schild,Home Office,Malaysia,Selangor,TEC-AC-10003832,Bathroom ,Hitachi,Water Heater,3,617.976,0.2,-7.7247
237,CA-2017-160514,12-11-17,16-11-17,Standard Class,DB-13120,David Bremer,Corporate,Malaysia,Selangor,OFF-PA-10002479,Living Room,LG,Vacuum Cleaner,2,10.56,0,4.752
238,CA-2016-157749,04-06-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,Malaysia,Selangor,OFF-PA-10003349,Living Room,LG,TV_50(INCHES),5,25.92,0.2,9.396
239,CA-2016-157749,04-06-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,Malaysia,Selangor,FUR-FU-10000576,Kitchen ,Samsung,Chimney Wood,5,419.68,0.6,-356.728
240,CA-2016-157749,04-06-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,Malaysia,Selangor,FUR-FU-10004351,Kitchen ,Samsung,Stove,3,11.688,0.6,-4.6752
241,CA-2016-157749,04-06-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,Malaysia,Selangor,TEC-PH-10000011,Bathroom ,Toshiba,Water Heater,2,31.984,0.2,11.1944
242,CA-2016-157749,04-06-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,Malaysia,Selangor,FUR-TA-10002607,Kitchen ,Meck,Chimney Wood,5,177.225,0.5,-120.513
243,CA-2016-157749,04-06-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,Malaysia,Selangor,FUR-FU-10002505,Kitchen ,Samsung,Stove,3,4.044,0.6,-2.8308
244,CA-2016-157749,04-06-16,09-06-16,Second Class,KL-16645,Ken Lonsdale,Consumer,Malaysia,Selangor,OFF-AR-10004685,Living Room,LG,Vacuum Cleaner,2,7.408,0.2,1.2038
245,CA-2018-131926,01-06-18,06-06-18,Second Class,DW-13480,Dianna Wilson,Home Office,Malaysia,Selangor,FUR-CH-10004063,Kitchen ,Panasonic,Microwave Oven,7,2001.86,0,580.5394
246,CA-2018-131926,01-06-18,06-06-18,Second Class,DW-13480,Dianna Wilson,Home Office,Malaysia,Selangor,OFF-ST-10002276,Living Room,Toshiba,Vacuum Cleaner,2,166.72,0,41.68
247,CA-2018-131926,01-06-18,06-06-18,Second Class,DW-13480,Dianna Wilson,Home Office,Malaysia,Selangor,OFF-PA-10004082,Living Room,LG,Wall Fan,6,47.88,0,23.94
248,CA-2018-131926,01-06-18,06-06-18,Second Class,DW-13480,Dianna Wilson,Home Office,Malaysia,Selangor,OFF-AP-10002945,Living Room,Samsung,TV_50(INCHES),5,1503.25,0,496.0725
249,CA-2018-131926,01-06-18,06-06-18,Second Class,DW-13480,Dianna Wilson,Home Office,Malaysia,Selangor,OFF-PA-10000061,Living Room,LG,Wall Fan,4,25.92,0,12.4416
250,CA-2016-154739,10-12-16,15-12-16,Second Class,LH-17155,Logan Haushalter,Consumer,Malaysia,Selangor,FUR-CH-10002965,Kitchen ,Panasonic,Stove,2,321.568,0.2,28.1372
251,CA-2016-145625,11-09-16,17-09-16,Standard Class,KC-16540,Kelly Collister,Consumer,Malaysia,Selangor,OFF-PA-10004569,Living Room,LG,Air Conditioner,1,7.61,0,3.5767
252,CA-2016-145625,11-09-16,17-09-16,Standard Class,KC-16540,Kelly Collister,Consumer,Malaysia,Selangor,TEC-AC-10003832,Bathroom ,Hitachi,Water Heater,13,3347.37,0,636.0003
253,CA-2016-146941,10-12-16,13-12-16,First Class,DL-13315,Delfina Latchford,Consumer,Malaysia,Melaka,OFF-ST-10001228,Living Room,Toshiba,Wall Fan,6,80.58,0,22.5624
254,CA-2016-146941,10-12-16,13-12-16,First Class,DL-13315,Delfina Latchford,Consumer,Malaysia,Melaka,OFF-EN-10003296,Living Room,Sharp ,Wall Fan,4,361.92,0,162.864
255,US-2019-159982,28-11-19,04-12-19,Standard Class,DR-12880,Dan Reichenbach,Corporate,Malaysia,Selangor,FUR-FU-10002505,Kitchen ,Samsung,Water Dispenser,9,12.132,0.6,-8.4924
256,US-2019-159982,28-11-19,04-12-19,Standard Class,DR-12880,Dan Reichenbach,Corporate,Malaysia,Selangor,OFF-ST-10004804,Living Room,Toshiba,Vacuum Cleaner,2,82.368,0.2,-19.5624
257,US-2019-159982,28-11-19,04-12-19,Standard Class,DR-12880,Dan Reichenbach,Corporate,Malaysia,Selangor,OFF-ST-10001590,Living Room,Toshiba,TV_50(INCHES),5,53.92,0.2,4.044
258,US-2019-159982,28-11-19,04-12-19,Standard Class,DR-12880,Dan Reichenbach,Corporate,Malaysia,Selangor,TEC-PH-10001580,Bathroom ,Toshiba,Water Heater,6,647.904,0.2,56.6916
259,CA-2017-163139,01-12-17,03-12-17,Second Class,CC-12670,Craig Carreira,Consumer,Malaysia,Melaka,TEC-AC-10000290,Bathroom ,Hitachi,Water Heater,3,20.37,0,6.9258
260,CA-2017-163139,01-12-17,03-12-17,Second Class,CC-12670,Craig Carreira,Consumer,Malaysia,Melaka,OFF-ST-10002790,Living Room,Toshiba,Ceiling Fan,3,221.55,0,6.6465
261,CA-2017-163139,01-12-17,03-12-17,Second Class,CC-12670,Craig Carreira,Consumer,Malaysia,Melaka,OFF-BI-10003460,Living Room,Sharp,TV_50(INCHES),5,17.52,0.2,6.132
262,US-2017-155299,08-06-17,12-06-17,Standard Class,Dl-13600,Dorris liebe,Corporate,Malaysia,Selangor,OFF-AP-10002203,Living Room,Samsung,Vacuum Cleaner,2,1.624,0.8,-4.466
263,US-2018-106992,19-09-18,21-09-18,Second Class,SB-20290,Sean Braxton,Corporate,Malaysia,Selangor,TEC-MA-10000822,Bathroom ,Toshiba,Water Heater,3,3059.982,0.4,-509.997
264,US-2018-106992,19-09-18,21-09-18,Second Class,SB-20290,Sean Braxton,Corporate,Malaysia,Selangor,TEC-MA-10003353,Bathroom ,Toshiba,Water Heater,7,2519.958,0.4,-251.9958
265,CA-2016-125318,06-06-16,13-06-16,Standard Class,RC-19825,Roy Collins,Consumer,Malaysia,Selangor,TEC-PH-10001433,Bathroom ,Toshiba,Water Heater,4,328.224,0.2,28.7196
266,CA-2019-155040,10-11-19,15-11-19,Standard Class,AH-10210,Alan Hwang,Consumer,Malaysia,Selangor,TEC-AC-10004469,Bathroom ,Hitachi,Water Heater,2,79.9,0,35.156
267,CA-2017-136826,16-06-17,20-06-17,Standard Class,CB-12535,Claudia Bergmann,Corporate,Malaysia,Selangor,OFF-AR-10003602,Living Room,LG,Ceiling Fan,3,14.016,0.2,4.7304
268,CA-2016-111010,22-01-16,28-01-16,Standard Class,PG-18895,Paul Gonzalez,Consumer,Malaysia,Selangor,OFF-FA-10003472,Living Room,Sharp,Wall Fan,6,7.56,0,0.3024
